region,subregion,dop2,DOY2,DOY3,CWAD_mean,CWAD_sd
iowa,hamilton,Sep-15,Jun-15,Jun-15,6023.383984705,1008.2676320827159
iowa,hamilton,Sep-15,Jul-1,Jul-1,6050.767139551666,998.4451783926107
iowa,hamilton,Sep-15,Jul-15,Jul-15,6051.38994083,998.0239614611312
iowa,hamilton,Oct-7,Apr-1,Apr-1,394.44362737,580.389339214094
iowa,hamilton,Oct-7,Apr-15,Apr-15,862.460120045,975.3528574407501
iowa,hamilton,Oct-7,May-1,May-1,1849.1958992433333,1236.8092254541734
iowa,hamilton,Oct-7,May-15,May-15,3115.64644164,1127.4704520210755
iowa,hamilton,Oct-7,Jun-1,Jun-1,4361.245127661667,829.7506735518979
iowa,hamilton,Oct-7,Jun-15,Jun-15,4944.009590046667,587.6965909874887
iowa,hamilton,Oct-7,Jul-1,Jul-1,5176.990697311667,463.5115921706186
iowa,hamilton,Oct-7,Jul-15,Jul-15,5207.214068963333,440.3137678100582
iowa,hamilton,Nov-1,Apr-1,Apr-1,32.45480249166667,69.72904162291499
iowa,hamilton,Nov-1,Apr-15,Apr-15,146.124933785,292.7522302311509
iowa,hamilton,Nov-1,May-1,May-1,539.3377258733333,716.5188636781759
iowa,hamilton,Nov-1,May-15,May-15,1404.635925895,1064.316819953383
iowa,hamilton,Nov-1,Jun-1,Jun-1,2938.0271842966667,1079.58630486482
iowa,hamilton,Nov-1,Jun-15,Jun-15,3976.4286609933333,837.4190154684803
iowa,hamilton,Nov-1,Jul-1,Jul-1,4594.196489111667,662.0697613882353
iowa,hamilton,Nov-1,Jul-15,Jul-15,4770.957330623333,618.5778984964145
iowa,hancock,Sep-15,Apr-1,Apr-1,1421.157723075,1134.6954334877807
iowa,hancock,Sep-15,Apr-15,Apr-15,2296.5172896583335,1351.0213735168402
iowa,hancock,Sep-15,May-1,May-1,3605.6150240366665,1355.0667461515088
iowa,hancock,Sep-15,May-15,May-15,4726.930266135,1149.2932554610845
iowa,hancock,Sep-15,Jun-1,Jun-1,5615.361889953333,968.1779630786197
iowa,hancock,Sep-15,Jun-15,Jun-15,5948.543707045,850.7606101512876
iowa,hancock,Sep-15,Jul-1,Jul-1,6038.145365623333,806.2146509568826
iowa,hancock,Sep-15,Jul-15,Jul-15,6044.884540608334,799.2530383969312
iowa,hancock,Oct-7,Apr-1,Apr-1,163.11756873,278.4606300480712
iowa,hancock,Oct-7,Apr-15,Apr-15,443.9228909266667,657.293813128567
iowa,hancock,Oct-7,May-1,May-1,1170.578483655,1109.1790440422412
iowa,hancock,Oct-7,May-15,May-15,2338.7018113066665,1237.5441340118364
iowa,hancock,Oct-7,Jun-1,Jun-1,3847.104103075,1008.1553009068666
iowa,hancock,Oct-7,Jun-15,Jun-15,4676.109335356667,685.1263975808841
iowa,hancock,Oct-7,Jul-1,Jul-1,5096.982603596667,455.84812148950454
iowa,hancock,Oct-7,Jul-15,Jul-15,5188.795607533333,380.54741587438235
iowa,hancock,Nov-1,Apr-1,Apr-1,8.863749685,19.356547536698198
iowa,hancock,Nov-1,Apr-15,Apr-15,48.878615155,105.06519466489249
iowa,hancock,Nov-1,May-1,May-1,268.83817085,443.5205706233947
iowa,hancock,Nov-1,May-15,May-15,871.4739087,919.6858673533964
iowa,hancock,Nov-1,Jun-1,Jun-1,2296.8358238066667,1208.9507746883328
iowa,hancock,Nov-1,Jun-15,Jun-15,3498.47223467,1092.3058466082375
iowa,hancock,Nov-1,Jul-1,Jul-1,4349.761968921666,970.2528785250265
iowa,hancock,Nov-1,Jul-15,Jul-15,4658.820396968334,932.3429317024381
iowa,hardin,Sep-15,Apr-1,Apr-1,1987.568869509804,1268.05803165354
iowa,hardin,Sep-15,Apr-15,Apr-15,2948.674100411765,1331.5492998245766
iowa,hardin,Sep-15,May-1,May-1,4130.746350603921,1189.0674590241179
iowa,hardin,Sep-15,May-15,May-15,4999.158789509804,1013.183747252464
iowa,hardin,Sep-15,Jun-1,Jun-1,5614.4222055,942.5739801303961
iowa,hardin,Sep-15,Jun-15,Jun-15,5816.33100092549,902.1119412395481
iowa,hardin,Sep-15,Jul-1,Jul-1,5855.725424156863,887.0197622135078
iowa,hardin,Sep-15,Jul-15,Jul-15,5857.000953368627,886.1135729089607
iowa,hardin,Oct-7,Apr-1,Apr-1,318.9039741019608,494.6408502998517
iowa,hardin,Oct-7,Apr-15,Apr-15,735.6990026372549,912.044117592452
iowa,hardin,Oct-7,May-1,May-1,1659.2204785,1230.849238100651
iowa,hardin,Oct-7,May-15,May-15,2915.679278327451,1162.4907491536471
iowa,hardin,Oct-7,Jun-1,Jun-1,4210.633659590196,869.1022661222688
iowa,hardin,Oct-7,Jun-15,Jun-15,4837.725881643138,621.5534553525453
iowa,hardin,Oct-7,Jul-1,Jul-1,5111.444886113725,476.9505353697141
iowa,hardin,Oct-7,Jul-15,Jul-15,5153.261680872549,445.279751624575
iowa,hardin,Nov-1,Apr-1,Apr-1,23.380948443137253,47.53750267516836
iowa,hardin,Nov-1,Apr-15,Apr-15,114.34646917254902,233.3828833703032
iowa,hardin,Nov-1,May-1,May-1,462.7923332666667,664.3305260124106
iowa,hardin,Nov-1,May-15,May-15,1263.4170997490196,1053.5291243747035
iowa,hardin,Nov-1,Jun-1,Jun-1,2795.334756419608,1102.7430946606787
iowa,hardin,Nov-1,Jun-15,Jun-15,3875.753147145098,862.1889644277452
iowa,hardin,Nov-1,Jul-1,Jul-1,4547.775296650981,662.8279257601238
iowa,hardin,Nov-1,Jul-15,Jul-15,4756.571101521568,598.3466655552377
iowa,harrison,Sep-15,Apr-1,Apr-1,2720.2593997916665,1137.5862033239932
iowa,harrison,Sep-15,Apr-15,Apr-15,3412.53516381875,1229.929592689834
iowa,harrison,Sep-15,May-1,May-1,4068.277558210417,1349.4344087726433
iowa,harrison,Sep-15,May-15,May-15,4464.310345445833,1467.2640504976976
iowa,harrison,Sep-15,Jun-1,Jun-1,4691.258965560417,1531.7932113927402
iowa,harrison,Sep-15,Jun-15,Jun-15,4744.0550365229165,1540.289212693544
iowa,harrison,Sep-15,Jul-1,Jul-1,4749.365671385417,1540.4535347102853
iowa,harrison,Sep-15,Jul-15,Jul-15,4749.367245395833,1540.453508528964
iowa,harrison,Oct-7,Apr-1,Apr-1,858.0883031208333,821.270237936338
iowa,harrison,Oct-7,Apr-15,Apr-15,1542.6429475416667,1106.791552909945
iowa,harrison,Oct-7,May-1,May-1,2523.4568547,1179.7254755759013
iowa,harrison,Oct-7,May-15,May-15,3352.6716704270834,1119.3585017831142
iowa,harrison,Oct-7,Jun-1,Jun-1,3981.089073458333,1146.9996702288256
iowa,harrison,Oct-7,Jun-15,Jun-15,4247.554715641667,1153.536704221315
iowa,harrison,Oct-7,Jul-1,Jul-1,4329.9562039708335,1149.3883837088893
iowa,harrison,Oct-7,Jul-15,Jul-15,4336.1103226791665,1148.2175602618042
iowa,harrison,Nov-1,Apr-1,Apr-1,108.7803914125,205.19819611201802
iowa,harrison,Nov-1,Apr-15,Apr-15,377.2378524,537.3310309898727
iowa,harrison,Nov-1,May-1,May-1,1066.86837485,916.4104839556015
iowa,harrison,Nov-1,May-15,May-15,2032.75048806875,1040.4802112800526
iowa,harrison,Nov-1,Jun-1,Jun-1,3091.99627533125,991.5756261382519
iowa,harrison,Nov-1,Jun-15,Jun-15,3690.074124460417,961.0980553397944
iowa,harrison,Nov-1,Jul-1,Jul-1,3992.30182539375,960.3883090444612
iowa,harrison,Nov-1,Jul-15,Jul-15,4058.0174145583333,957.0847550819093
iowa,henry,Sep-15,Apr-1,Apr-1,3280.0843240916665,1038.8293229781389
iowa,henry,Sep-15,Apr-15,Apr-15,4064.92053280625,1133.43490969308
iowa,henry,Sep-15,May-1,May-1,4762.6385076541665,1291.7121320060123
iowa,henry,Sep-15,May-15,May-15,5168.408716452083,1424.1164983100084
iowa,henry,Sep-15,Jun-1,Jun-1,5384.610469022917,1497.7047575999138
iowa,henry,Sep-15,Jun-15,Jun-15,5419.074438122917,1508.2819171155252
iowa,henry,Sep-15,Jul-1,Jul-1,5421.43444070625,1508.826050320654
iowa,henry,Sep-15,Jul-15,Jul-15,5421.43444443125,1508.82604888847
iowa,henry,Oct-7,Apr-1,Apr-1,1138.06602776875,1022.3591256991117
iowa,henry,Oct-7,Apr-15,Apr-15,2027.6856445020833,1241.36017355569
iowa,henry,Oct-7,May-1,May-1,3231.1612417520832,1157.169553320699
iowa,henry,Oct-7,May-15,May-15,4138.794266789583,976.9734552265701
iowa,henry,Oct-7,Jun-1,Jun-1,4799.5992056,858.4886660831513
iowa,henry,Oct-7,Jun-15,Jun-15,5031.707552383334,803.329104613832
iowa,henry,Oct-7,Jul-1,Jul-1,5090.54368433125,778.8334029800512
iowa,henry,Oct-7,Jul-15,Jul-15,5093.099742841667,776.9853802182412
iowa,henry,Nov-1,Apr-1,Apr-1,180.06292597083333,309.33561379729076
iowa,henry,Nov-1,Apr-15,Apr-15,529.4419698270833,725.9104792410643
iowa,henry,Nov-1,May-1,May-1,1365.6373859791668,1089.480430395609
iowa,henry,Nov-1,May-15,May-15,2496.5708856520832,1144.764878587719
iowa,henry,Nov-1,Jun-1,Jun-1,3630.0926400645835,1072.7302748989387
iowa,henry,Nov-1,Jun-15,Jun-15,4179.264201370834,1045.608338419413
iowa,henry,Nov-1,Jul-1,Jul-1,4439.418639425,1029.1395385245892
iowa,henry,Nov-1,Jul-15,Jul-15,4483.497194208333,1023.9721860617391
iowa,howard,Sep-15,Apr-1,Apr-1,1039.2965967842106,1016.8936183128617
iowa,howard,Sep-15,Apr-15,Apr-15,1777.056640550877,1316.1001876875634
iowa,howard,Sep-15,May-1,May-1,3004.8324621842107,1417.9174945132966
iowa,howard,Sep-15,May-15,May-15,4180.513376229825,1235.7032569487405
iowa,howard,Sep-15,Jun-1,Jun-1,5204.159253135088,1012.1777519460788
iowa,howard,Sep-15,Jun-15,Jun-15,5663.810945514035,852.8125243524997
iowa,howard,Sep-15,Jul-1,Jul-1,5837.7868112245615,767.5368047996989
iowa,howard,Sep-15,Jul-15,Jul-15,5859.898998392982,748.7505505465158
iowa,howard,Oct-7,Apr-1,Apr-1,91.8879320263158,162.29078726889193
iowa,howard,Oct-7,Apr-15,Apr-15,280.6556622491228,465.56845749542236
iowa,howard,Oct-7,May-1,May-1,825.4368090666667,931.9833098635612
iowa,howard,Oct-7,May-15,May-15,1831.9263934578948,1209.8260244105195
iowa,howard,Oct-7,Jun-1,Jun-1,3385.496162491228,1098.8732866240973
iowa,howard,Oct-7,Jun-15,Jun-15,4361.452954761404,824.6392269223082
iowa,howard,Oct-7,Jul-1,Jul-1,4944.989499814035,600.2710073859869
iowa,howard,Oct-7,Jul-15,Jul-15,5111.1276356947365,511.07329476831524
iowa,howard,Nov-1,Apr-1,Apr-1,4.464600929824561,8.633298961119294
iowa,howard,Nov-1,Apr-15,Apr-15,24.396769984210525,50.995889029738635
iowa,howard,Nov-1,May-1,May-1,158.68265194561403,275.36429064038913
iowa,howard,Nov-1,May-15,May-15,605.7414939894737,749.6540861039736
iowa,howard,Nov-1,Jun-1,Jun-1,1876.371175,1141.0221934681292
iowa,howard,Nov-1,Jun-15,Jun-15,3185.405485014035,1031.0792451252926
iowa,howard,Nov-1,Jul-1,Jul-1,4234.324151847369,799.4951688023042
iowa,howard,Nov-1,Jul-15,Jul-15,4671.149450231579,678.6634981017107
iowa,humboldt,Sep-15,Apr-1,Apr-1,1902.8478989711111,1244.2253653995167
iowa,humboldt,Sep-15,Apr-15,Apr-15,2865.890352011111,1349.704553339381
iowa,humboldt,Sep-15,May-1,May-1,4132.923147793334,1265.0604171087277
iowa,humboldt,Sep-15,May-15,May-15,5095.652047437778,1100.4110882237355
iowa,humboldt,Sep-15,Jun-1,Jun-1,5774.014753548889,1019.8347219400184
iowa,humboldt,Sep-15,Jun-15,Jun-15,5992.7977805577775,965.7193993758758
iowa,humboldt,Sep-15,Jul-1,Jul-1,6035.83293354,947.2975916369319
iowa,humboldt,Sep-15,Jul-15,Jul-15,6037.5357703711115,945.8552031267149
iowa,humboldt,Oct-7,Apr-1,Apr-1,276.2391829,433.13815331406977
iowa,humboldt,Oct-7,Apr-15,Apr-15,666.8214936222222,829.9602498715886
iowa,humboldt,Oct-7,May-1,May-1,1566.7484015222221,1195.5013837965973
iowa,humboldt,Oct-7,May-15,May-15,2809.655688482222,1166.1287176057529
iowa,humboldt,Oct-7,Jun-1,Jun-1,4147.6560984533335,885.5229058625371
iowa,humboldt,Oct-7,Jun-15,Jun-15,4809.76840918,600.6773071575816
iowa,humboldt,Oct-7,Jul-1,Jul-1,5101.475327735556,435.9419440997212
iowa,humboldt,Oct-7,Jul-15,Jul-15,5148.91568062,396.6126888571583
iowa,humboldt,Nov-1,Apr-1,Apr-1,18.716466782222223,43.67665102917528
iowa,humboldt,Nov-1,Apr-15,Apr-15,92.85548587333334,193.4274469002163
iowa,humboldt,Nov-1,May-1,May-1,420.58527571999997,603.8616137241528
iowa,humboldt,Nov-1,May-15,May-15,1184.9446147955555,1004.3134386311066
iowa,humboldt,Nov-1,Jun-1,Jun-1,2691.947923508889,1115.4490291633526
iowa,humboldt,Nov-1,Jun-15,Jun-15,3793.0215591577776,879.1167271494039
iowa,humboldt,Nov-1,Jul-1,Jul-1,4493.535570886666,687.1454638146799
iowa,humboldt,Nov-1,Jul-15,Jul-15,4717.36893184,629.2155007807391
iowa,ida,Sep-15,Apr-1,Apr-1,2021.357178071111,1226.5470138433163
iowa,ida,Sep-15,Apr-15,Apr-15,2912.1830212777777,1241.0627180157721
iowa,ida,Sep-15,May-1,May-1,3935.233813648889,1040.0680614788594
iowa,ida,Sep-15,May-15,May-15,4642.261764208889,863.3336550071796
iowa,ida,Sep-15,Jun-1,Jun-1,5129.634617711111,801.2911572094407
iowa,ida,Sep-15,Jun-15,Jun-15,5299.989332682222,773.1747530638006
iowa,ida,Sep-15,Jul-1,Jul-1,5333.60203258,765.553210795893
iowa,ida,Sep-15,Jul-15,Jul-15,5334.507710424445,765.2999989409799
iowa,ida,Oct-7,Apr-1,Apr-1,346.6497721,491.4578288277773
iowa,ida,Oct-7,Apr-15,Apr-15,786.1153869711111,833.1592029854621
iowa,ida,Oct-7,May-1,May-1,1734.912863271111,1117.8143436917564
iowa,ida,Oct-7,May-15,May-15,2888.1746824711113,1001.6688143549866
iowa,ida,Oct-7,Jun-1,Jun-1,3985.708213962222,711.1894574081183
iowa,ida,Oct-7,Jun-15,Jun-15,4536.242243977777,500.6862956539624
iowa,ida,Oct-7,Jul-1,Jul-1,4775.437078564444,410.3801519647123
iowa,ida,Oct-7,Jul-15,Jul-15,4810.382778762222,395.52890837188795
iowa,ida,Nov-1,Apr-1,Apr-1,29.757706666666667,73.56081591550921
iowa,ida,Nov-1,Apr-15,Apr-15,134.34618209555555,269.9146281525107
iowa,ida,Nov-1,May-1,May-1,528.4765753111111,685.33417084778
iowa,ida,Nov-1,May-15,May-15,1371.1571448,1016.7825571013713
iowa,ida,Nov-1,Jun-1,Jun-1,2796.059817891111,1000.9684137969497
iowa,ida,Nov-1,Jun-15,Jun-15,3790.4873332955553,699.4840625876068
iowa,ida,Nov-1,Jul-1,Jul-1,4395.193456677778,496.7342448026789
iowa,ida,Nov-1,Jul-15,Jul-15,4577.045947906667,439.0405074616942
iowa,iowa,Sep-15,Apr-1,Apr-1,2700.1650563733333,1043.5909931073747
iowa,iowa,Sep-15,Apr-15,Apr-15,3511.346913486667,1020.126582924114
iowa,iowa,Sep-15,May-1,May-1,4280.937480535556,1024.0041678084665
iowa,iowa,Sep-15,May-15,May-15,4754.916879368889,1102.3864255036183
iowa,iowa,Sep-15,Jun-1,Jun-1,5056.853704262222,1168.3847462827016
iowa,iowa,Sep-15,Jun-15,Jun-15,5129.532797586667,1178.2668911718117
iowa,iowa,Sep-15,Jul-1,Jul-1,5138.2486512177775,1178.5281064296946
iowa,iowa,Sep-15,Jul-15,Jul-15,5138.277252997777,1178.530156147405
iowa,iowa,Oct-7,Apr-1,Apr-1,677.4988074422222,812.5354761857946
iowa,iowa,Oct-7,Apr-15,Apr-15,1322.5387558377777,1080.1846242306551
iowa,iowa,Oct-7,May-1,May-1,2446.4092368666666,1117.3705836909467
iowa,iowa,Oct-7,May-15,May-15,3439.354715142222,915.4318115910959
iowa,iowa,Oct-7,Jun-1,Jun-1,4230.853549328889,769.0545980963986
iowa,iowa,Oct-7,Jun-15,Jun-15,4564.454480328889,705.4928313197204
iowa,iowa,Oct-7,Jul-1,Jul-1,4680.526746304445,671.816123209094
iowa,iowa,Oct-7,Jul-15,Jul-15,4690.879473942222,667.0406144394482
iowa,iowa,Nov-1,Apr-1,Apr-1,83.38625720444445,156.73317601172107
iowa,iowa,Nov-1,Apr-15,Apr-15,285.3696046777778,482.40408039384164
iowa,iowa,Nov-1,May-1,May-1,871.68563348,887.5419523012366
iowa,iowa,Nov-1,May-15,May-15,1896.9588192555555,1032.2940919443813
iowa,iowa,Nov-1,Jun-1,Jun-1,3193.743356322222,889.7247172108159
iowa,iowa,Nov-1,Jun-15,Jun-15,3897.4257079955555,750.4151819777387
iowa,iowa,Nov-1,Jul-1,Jul-1,4278.932969586666,682.1607769921272
iowa,iowa,Nov-1,Jul-15,Jul-15,4371.090337142222,664.4068400533066
iowa,jackson,Sep-15,Apr-1,Apr-1,2175.399873078788,1072.643047995646
iowa,jackson,Sep-15,Apr-15,Apr-15,2995.9872664560608,982.1349338208086
iowa,jackson,Sep-15,May-1,May-1,3820.3624394742424,749.4979927858157
iowa,jackson,Sep-15,May-15,May-15,4348.3475143,638.9214640643594
iowa,jackson,Sep-15,Jun-1,Jun-1,4737.295140421212,626.2370536211156
iowa,jackson,Sep-15,Jun-15,Jun-15,4876.105698562121,620.1320703453523
iowa,jackson,Sep-15,Jul-1,Jul-1,4906.225273206061,615.229292783497
iowa,jackson,Sep-15,Jul-15,Jul-15,4907.209620290909,614.8687550062764
iowa,jackson,Oct-7,Apr-1,Apr-1,408.4435794075758,601.3629560434827
iowa,jackson,Oct-7,Apr-15,Apr-15,892.8661134045454,988.3535271155145
iowa,jackson,Oct-7,May-1,May-1,1879.2012586227272,1134.9558711880647
iowa,jackson,Oct-7,May-15,May-15,2979.9946058424243,950.9668576316479
iowa,jackson,Oct-7,Jun-1,Jun-1,3933.4065303166667,669.600983522223
iowa,jackson,Oct-7,Jun-15,Jun-15,4384.750683812122,504.0883070743747
iowa,jackson,Oct-7,Jul-1,Jul-1,4599.705246528788,394.0931041470185
iowa,jackson,Oct-7,Jul-15,Jul-15,4632.633534431819,370.40872927787797
iowa,jackson,Nov-1,Apr-1,Apr-1,35.71593964393939,69.62643640077968
iowa,jackson,Nov-1,Apr-15,Apr-15,158.20736308787878,296.8294800538762
iowa,jackson,Nov-1,May-1,May-1,570.6570730590909,749.3461234517322
iowa,jackson,Nov-1,May-15,May-15,1397.5332470227272,1059.0817694558273
iowa,jackson,Nov-1,Jun-1,Jun-1,2767.0469247560604,1043.7176076338746
iowa,jackson,Nov-1,Jun-15,Jun-15,3618.3334765454547,945.2146678682419
iowa,jackson,Nov-1,Jul-1,Jul-1,4142.216787925758,922.1556908672175
iowa,jackson,Nov-1,Jul-15,Jul-15,4304.09784060606,923.4318835570765
iowa,jasper,Sep-15,Apr-1,Apr-1,2756.415599808889,1146.875916229979
iowa,jasper,Sep-15,Apr-15,Apr-15,3639.213178708889,1114.7477244968616
iowa,jasper,Sep-15,May-1,May-1,4489.944121704444,1021.9266327555307
iowa,jasper,Sep-15,May-15,May-15,5014.598059617778,1026.4011647587477
iowa,jasper,Sep-15,Jun-1,Jun-1,5343.39700786,1052.395759717253
iowa,jasper,Sep-15,Jun-15,Jun-15,5423.335168713334,1052.4294445663402
iowa,jasper,Sep-15,Jul-1,Jul-1,5433.032419024445,1051.1146398212024
iowa,jasper,Sep-15,Jul-15,Jul-15,5433.077171222222,1051.1110362925497
iowa,jasper,Oct-7,Apr-1,Apr-1,681.4592706644445,812.7791789734775
iowa,jasper,Oct-7,Apr-15,Apr-15,1343.715858528889,1124.007900372113
iowa,jasper,Oct-7,May-1,May-1,2505.009613528889,1198.2063180709547
iowa,jasper,Oct-7,May-15,May-15,3589.638708171111,975.6937523378377
iowa,jasper,Oct-7,Jun-1,Jun-1,4456.3793282,761.3925310975983
iowa,jasper,Oct-7,Jun-15,Jun-15,4816.346107473333,651.1334086351806
iowa,jasper,Oct-7,Jul-1,Jul-1,4938.761619953333,593.080366820999
iowa,jasper,Oct-7,Jul-15,Jul-15,4949.478980537778,584.3675673880447
iowa,jasper,Nov-1,Apr-1,Apr-1,80.98455836,152.96379560612155
iowa,jasper,Nov-1,Apr-15,Apr-15,288.79371728,480.3077371204245
iowa,jasper,Nov-1,May-1,May-1,894.1178453644444,919.0018818522939
iowa,jasper,Nov-1,May-15,May-15,1950.5997752911112,1090.185445307821
iowa,jasper,Nov-1,Jun-1,Jun-1,3329.3937026911112,923.4115769972086
iowa,jasper,Nov-1,Jun-15,Jun-15,4095.378358988889,708.810531306182
iowa,jasper,Nov-1,Jul-1,Jul-1,4498.625924484444,582.3519815692675
iowa,jasper,Nov-1,Jul-15,Jul-15,4594.22498964,542.0301141232093
iowa,jefferson,Sep-15,Apr-1,Apr-1,3190.6916823488887,1016.3029858668623
iowa,jefferson,Sep-15,Apr-15,Apr-15,3971.6470288133332,1099.1869163028643
iowa,jefferson,Sep-15,May-1,May-1,4647.918067862222,1249.582718660014
iowa,jefferson,Sep-15,May-15,May-15,5045.550682915556,1378.450283096198
iowa,jefferson,Sep-15,Jun-1,Jun-1,5261.894167666666,1450.3202964518425
iowa,jefferson,Sep-15,Jun-15,Jun-15,5296.6894213333335,1459.992413632537
iowa,jefferson,Sep-15,Jul-1,Jul-1,5299.247524933333,1460.5772837368702
iowa,jefferson,Sep-15,Jul-15,Jul-15,5299.247526904444,1460.577282068781
iowa,jefferson,Oct-7,Apr-1,Apr-1,1045.0160819955556,970.5443785200638
iowa,jefferson,Oct-7,Apr-15,Apr-15,1898.52859044,1186.2131568962066
iowa,jefferson,Oct-7,May-1,May-1,3083.4549273733332,1123.322112233849
iowa,jefferson,Oct-7,May-15,May-15,3979.9599392288887,961.8242590488459
iowa,jefferson,Oct-7,Jun-1,Jun-1,4635.067736031111,877.4018569246966
iowa,jefferson,Oct-7,Jun-15,Jun-15,4868.363113748889,833.3978795998488
iowa,jefferson,Oct-7,Jul-1,Jul-1,4929.620203828889,810.8913694085269
iowa,jefferson,Oct-7,Jul-15,Jul-15,4932.372246777778,809.4368850251852
iowa,jefferson,Nov-1,Apr-1,Apr-1,162.88445710222223,284.11162278959154
iowa,jefferson,Nov-1,Apr-15,Apr-15,486.32744196444446,680.9985936707881
iowa,jefferson,Nov-1,May-1,May-1,1301.1723987,1024.5009875341477
iowa,jefferson,Nov-1,May-15,May-15,2454.381054066667,1050.3489024647588
iowa,jefferson,Nov-1,Jun-1,Jun-1,3605.8842664155554,904.910846798603
iowa,jefferson,Nov-1,Jun-15,Jun-15,4162.597700008889,823.0377087135132
iowa,jefferson,Nov-1,Jul-1,Jul-1,4431.326537202222,768.586874926849
iowa,jefferson,Nov-1,Jul-15,Jul-15,4477.868145806667,754.9979058588104
iowa,johnson,Sep-15,Apr-1,Apr-1,2748.8697288037038,1038.7819876117655
iowa,johnson,Sep-15,Apr-15,Apr-15,3546.948884751852,1016.0106558635716
iowa,johnson,Sep-15,May-1,May-1,4290.845277964815,1027.5268434603445
iowa,johnson,Sep-15,May-15,May-15,4745.314219853703,1106.5835740283542
iowa,johnson,Sep-15,Jun-1,Jun-1,5032.702265811111,1169.2241342170882
iowa,johnson,Sep-15,Jun-15,Jun-15,5099.884205738889,1178.6733509255373
iowa,johnson,Sep-15,Jul-1,Jul-1,5107.6454894685185,1179.0531148806422
iowa,johnson,Sep-15,Jul-15,Jul-15,5107.663566475926,1179.0558731720535
iowa,johnson,Oct-7,Apr-1,Apr-1,703.8150467074074,826.8982040772366
iowa,johnson,Oct-7,Apr-15,Apr-15,1379.000620637037,1103.825061515824
iowa,johnson,Oct-7,May-1,May-1,2510.6224259444443,1126.5679742023942
iowa,johnson,Oct-7,May-15,May-15,3477.7566719037036,938.6559737835383
iowa,johnson,Oct-7,Jun-1,Jun-1,4231.100888598148,810.3982829311359
iowa,johnson,Oct-7,Jun-15,Jun-15,4543.179428587037,755.0899139645574
iowa,johnson,Oct-7,Jul-1,Jul-1,4650.391163711111,725.4632984170039
iowa,johnson,Oct-7,Jul-15,Jul-15,4659.667838735185,721.5291485704869
iowa,johnson,Nov-1,Apr-1,Apr-1,88.4253099537037,166.68790029461329
iowa,johnson,Nov-1,Apr-15,Apr-15,304.6782644462963,513.2762746990255
iowa,johnson,Nov-1,May-1,May-1,904.0238389555556,926.0921678439388
iowa,johnson,Nov-1,May-15,May-15,1910.0794635314815,1104.6446740208985
iowa,johnson,Nov-1,Jun-1,Jun-1,3099.982836961111,1096.263217786579
iowa,johnson,Nov-1,Jun-15,Jun-15,3718.0571259555554,1092.7764812683884
iowa,johnson,Nov-1,Jul-1,Jul-1,4052.187896998148,1100.9226396625731
iowa,johnson,Nov-1,Jul-15,Jul-15,4132.309101035185,1101.1953757655465
iowa,jones,Sep-15,Apr-1,Apr-1,2227.4706275354165,1161.4438359211351
iowa,jones,Sep-15,Apr-15,Apr-15,3152.92183346875,1146.7515724750292
iowa,jones,Sep-15,May-1,May-1,4155.374298414583,997.92086892861
iowa,jones,Sep-15,May-15,May-15,4826.107684979167,929.9716048901619
iowa,jones,Sep-15,Jun-1,Jun-1,5304.302397777084,946.4854740434313
iowa,jones,Sep-15,Jun-15,Jun-15,5460.668055685417,945.9444984391088
iowa,jones,Sep-15,Jul-1,Jul-1,5491.83425870625,940.9349112203219
iowa,jones,Sep-15,Jul-15,Jul-15,5492.72508575,940.6118477038957
iowa,jones,Oct-7,Apr-1,Apr-1,412.50346982083335,610.8988038801349
iowa,jones,Oct-7,Apr-15,Apr-15,910.8595203708334,1015.9714019499237
iowa,jones,Oct-7,May-1,May-1,1935.1098887520834,1219.994113679439
iowa,jones,Oct-7,May-15,May-15,3116.32130411875,1082.8535920780669
iowa,jones,Oct-7,Jun-1,Jun-1,4203.63085018125,816.7569099592914
iowa,jones,Oct-7,Jun-15,Jun-15,4715.508861752083,653.9771423921536
iowa,jones,Oct-7,Jul-1,Jul-1,4941.482588291667,559.5896987046674
iowa,jones,Oct-7,Jul-15,Jul-15,4973.750580933333,541.0612876867995
iowa,jones,Nov-1,Apr-1,Apr-1,36.71846250833333,72.51075655126895
iowa,jones,Nov-1,Apr-15,Apr-15,162.773548175,310.3211478819472
iowa,jones,Nov-1,May-1,May-1,582.0953687395834,767.1385150046192
